names	A_loading	corrs	color
c.6.PLA2G2A	1	0.292683370994538	Red
c.6.CLU	1	0.104094234624546	Red
c.6.PTGDS	0.234319264621183	-0.0252613623775048	Blue
c.3.GPX3	0.173081863171795	0.238676320394356	Red
c.9.HSPA1B	0.169554935114687	0.253920245966988	Red
c.9.DNAJB1	0.161424674981323	0.145470604035976	Red
c.6.GPX3	0.104129907722342	-0.101045449510019	Blue
c.7.PLTP	0.0991446522476462	0.17987832175706	Red
c.10.XCL2	0.0442142340117816	0.0572630420997826	Red
c.3.PTN	0.0330174125973892	0.158972366686022	Red
c.3.GSN	0.00218719428264612	-0.566202949840625	Blue
c.1.APOE	0.0101788280339285	-0.554878890843812	Blue
c.2.CCL14	0.00951286977182544	0.426394375303055	Red
c.11.KRT17	0.00812081998315715	0.392857739043264	Red
c.3.IGFBP3	0.0218505659957643	0.375436109817399	Red
c.1.POSTN	0.00172171217070026	-0.350174747439894	Blue
c.3.ADH1B	0.00471368034483701	-0.327962170176916	Blue
c.15.UQCRH	0.00501734206029387	-0.326058520803468	Blue
c.5.CCL21	0.026738943312785	0.325784466523683	Red
c.15.S100A1	0.0025178918138559	-0.304462990966979	Blue
