names	A_loading	corrs	color
c.13.DUSP1	1	-0.125000189695584	Blue
c.13.CYR61	1	-0.00566202949840625	Blue
c.17.GZMB	0.305514959213546	-0.173932062615905	Blue
c.13.APOE	0.232352282331089	-0.0939230881449071	Blue
c.13.ACTC1	0.19605599995975	-0.0234807720362268	Blue
c.13.EGR1	0.146498510719272	-0.253049164505695	Blue
c.4.DCN	0.0747463601353427	0.0121951404581058	Red
c.14.PRX	0.0706221344876324	0.19338998885046	Red
c.13.ACTA1	0.0313980299475332	-0.109799153351597	Blue
c.8.TAGLN	0.0241290959506813	0.0901569312438533	Red
c.3.STC2	0.00835760368712492	0.58231795687455	Red
c.1.APOE	0.00130691146758273	-0.554878890843812	Blue
c.13.TIMP3	0.0170815320599891	-0.447833236740578	Blue
c.13.HES1	0.00462937079820237	-0.381969220777098	Blue
c.17.MTCO1	0.00126855141037725	-0.339286229173728	Blue
c.13.FLNA	0.0172044141725569	-0.2717774159235	Blue
c.13.CCL2	0.0205474439589967	0.164670197945465	Red
