names	A_loading	corrs	color
c.3.IGFBP5	1	-0.683798947115216	Blue
c.3.CD55	1	-0.662457451313531	Blue
c.12.AREG	0.0221537946098777	0.426109590355226	Red
c.9.CCR7	0.0189202348892661	-0.396342064888437	Blue
c.17.CXCR6	0.0184367477631273	-0.176728517745201	Blue
c.10.TXNIP	0.0174055567381279	0.635889466744086	Red
c.3.APOE	0.016612426644953	0.309233918759111	Red
c.9.SGK1	0.0161803116325828	0.129791137732697	Red
c.10.XCL2	0.0155025342648893	0.0572630420997826	Red
c.5.MT1X	0.0151972440783834	-0.035714339913024	Blue
c.3.SLPI	0.00353335776932603	-0.649391229394132	Blue
c.3.TPPP3	0.00149070087902634	-0.638502711127966	Blue
c.10.FOS	0.000251148699780208	0.636325007474733	Red
c.3.DIO2	0.00571456314253507	0.633276222360207	Red
c.10.KLF6	0.00224556169750224	0.632405140898913	Red
c.3.TNC	0.00038533758026478	0.621516622632747	Red
c.4.CXCL3	5.18515952584084e-05	0.607579319252055	Red
