names	A_loading	corrs	color
c.12.JUN	1	-0.260292177969353	Blue
c.12.GADD45B	1	-0.337108525520495	Blue
c.10.CSF2	0.0326727910407438	-0.0449585376743738	Blue
c.8.TAGLN	0.030992829961309	0.0901569312438533	Red
c.15.LTF	0.0286591603227921	0.190316240250528	Red
c.8.POSTN	0.0261595589207994	0.0439896137953101	Red
c.12.AP3S1	0.0243127347048363	0.0616644574035488	Red
c.8.THBS4	0.0218749235083457	-0.0771578322882585	Blue
c.14.IGFBP5	0.0207724041382914	-0.368031917396406	Blue
c.12.PPP1R15A	0.0200967940216063	-0.22125469116849	Blue
c.3.SLPI	0.00111558836903911	-0.649391229394132	Blue
c.3.TPPP3	0.00678108515166788	-0.638502711127966	Blue
c.10.FOS	0.00826746502619564	0.636325007474733	Red
c.10.TXNIP	0.0046700215823785	0.635889466744086	Red
c.3.DIO2	0.00408083324386868	0.633276222360207	Red
c.10.KLF6	0.000526305206992172	0.632405140898913	Red
c.3.TNC	0.00846104221451394	0.621516622632747	Red
c.4.CXCL3	0.00407627769749672	0.607579319252055	Red
c.3.TNXB	0.00724499847869063	-0.604094993406882	Blue
c.5.IGFBP5	0.000512695115282442	-0.597126341716536	Blue
