names	A_loading	corrs	color
c.5.THBS4	1	-0.0467398304156635	Blue
c.12.CCL4L2	1	-0.191756294506548	Blue
c.13.SCGB2A2	0.0318512706069625	0.249229427728167	Red
c.5.HBA2	0.0233313499426616	0.0474739396404832	Red
c.16.KRTDAP	0.0178641535544007	0.0749130056712211	Red
c.7.HBB	0.0162719365531693	-0.0418483158173605	Blue
c.12.GPR65	0.015254137771138	0.0707907596987781	Red
c.16.SPINK5	0.0140420837139466	-0.189024677100639	Blue
c.15.HBB	0.0137109668426807	-0.171341758782943	Blue
c.16.LY6D	0.0134536078562056	-0.0213414958016851	Blue
c.3.SLPI	0.00348132717360642	-0.649391229394132	Blue
c.3.TPPP3	0.00328592370105802	-0.638502711127966	Blue
c.10.FOS	0.00397043710269967	0.636325007474733	Red
c.10.TXNIP	0.000726578026735763	0.635889466744086	Red
c.3.DIO2	0.000234726938263998	0.633276222360207	Red
c.10.KLF6	0.00019895220298526	0.632405140898913	Red
c.3.TNC	0.00336363043833238	0.621516622632747	Red
c.4.CXCL3	0.00425053570759958	0.607579319252055	Red
c.3.TNXB	0.0032901699213113	-0.604094993406882	Blue
c.5.IGFBP5	0.00463682533407945	-0.597126341716536	Blue
