names	A_loading	corrs	color
c.9.HSPA1A	1	0.169425344221541	Red
c.9.HSP90AA1	1	0.173780751528007	Red
c.13.ZFP36	0.0880442001789816	-0.0805750351696274	Blue
c.13.TIMP3	0.0802814730841207	-0.447833236740578	Blue
c.13.ACTA1	0.0786691545620622	-0.109799153351597	Blue
c.13.CEBPD	0.0779836603383974	0.0866726053986803	Red
c.13.ACTC1	0.077589269615396	-0.0234807720362268	Blue
c.6.PTGDS	0.0711015247732428	-0.0252613623775048	Blue
c.13.RERGL	0.0697718589756421	-0.135188361391115	Blue
c.13.SLMAP	0.0681908625109947	-0.225610098474957	Blue
c.3.SLPI	0.0118258665179699	-0.649391229394132	Blue
c.3.TPPP3	0.0224605401292528	-0.638502711127966	Blue
c.10.FOS	0.00124552008784577	0.636325007474733	Red
c.10.TXNIP	0.0118763828434573	0.635889466744086	Red
c.3.DIO2	0.0104116162119359	0.633276222360207	Red
c.10.KLF6	0.00645332997038224	0.632405140898913	Red
c.3.TNC	0.00904019842328259	0.621516622632747	Red
c.4.CXCL3	0.000720225326232645	0.607579319252055	Red
c.3.TNXB	0.0175776052833101	-0.604094993406882	Blue
c.5.IGFBP5	0.00706851519171953	-0.597126341716536	Blue
