names	A_loading	corrs	color
c.10.HSPA1B	1	0.476917100058065	Red
c.10.DNAJB1	1	0.425523293841762	Red
c.10.HSPA1A	0.0243757429394333	0.236934157471769	Red
c.15.TSC22D1	0.0230182755702133	-0.165462636591729	Blue
c.7.S100A9	0.0223113603614876	0.362805428628647	Red
c.12.HSPE1	0.018315673905993	0.0770907093244543	Red
c.7.TNF	0.0166775900976835	-0.0444251545259567	Blue
c.1.ATF3	0.0159885736594567	0.140244115268216	Red
c.14.MGP	0.0153291410000891	-0.179927967400258	Blue
c.8.POSTN	0.0142745676650302	0.0439896137953101	Red
c.3.SLPI	0.00107916332579317	-0.649391229394132	Blue
c.3.TPPP3	0.00304781223298103	-0.638502711127966	Blue
c.10.FOS	0.00331694463746449	0.636325007474733	Red
c.10.TXNIP	0.0080691131045532	0.635889466744086	Red
c.3.DIO2	0.00465456028031852	0.633276222360207	Red
c.10.KLF6	0.00150686712318304	0.632405140898913	Red
c.3.TNC	0.00471881150297424	0.621516622632747	Red
c.4.CXCL3	0.00607085049028036	0.607579319252055	Red
c.3.TNXB	0.00171903639093943	-0.604094993406882	Blue
c.5.IGFBP5	0.00330463812808765	-0.597126341716536	Blue
